epoch,train_loss,train_acc,val_loss,val_acc,learning_rate,epoch_time_seconds
1,0.7608338294171219,82.30862624895505,0.15188092281329374,95.94959495949595,0.001,295.16727781295776
2,0.494259200724754,90.0979260379762,0.1075455211498497,97.33573357335733,0.001,291.22781133651733
3,0.46775642347385166,92.02559611480434,0.11492585614390675,97.67776777677767,0.001,290.69206404685974
4,0.45558684741509703,93.40989610286215,0.1255787517013687,97.82178217821782,0.001,290.8378918170929
5,0.4316540710329369,94.13936547111977,0.13984910555512492,98.05580558055806,0.001,291.109747171402
6,0.44665055681098764,94.67875482663906,0.13874953275967244,98.23582358235824,0.001,290.6419286727905
7,0.43255891023721055,95.27188408104773,0.11405923336502885,98.45184518451845,0.001,291.1249701976776
8,0.4486024272875594,95.6848851558457,0.11110352294387096,98.79387938793879,0.001,291.921457529068
9,0.4615867472519223,95.95258946697982,0.1245339237602845,98.91989198919892,0.001,290.6964223384857
10,0.4646645905243487,96.2770192269416,0.15541537408888823,98.88388838883888,0.001,290.64105701446533
11,0.45780917031574886,96.57855977070976,0.11103039287855558,99.11791179117911,0.001,290.42708468437195
12,0.4453605081139987,96.81939413239918,0.1271920442286104,98.97389738973898,0.001,290.5283839702606
13,0.4488168538060425,96.98857529556945,0.11433355902681257,99.08190819081908,0.001,290.4122943878174
14,0.44210985538415776,97.16571792524184,0.1256365665114752,99.02790279027903,0.001,290.7250838279724
15,0.452642936080814,97.27518808964611,0.13860699237734214,99.11791179117911,0.001,290.5801372528076
16,0.23769583809594527,98.3420246009315,0.08723995837942101,99.26192619261926,0.0005,291.22731041908264
17,0.18193729697962788,98.55001791329963,0.08863049072794395,99.38793879387939,0.0005,291.20874285697937
18,0.17600434537948656,98.61370964531666,0.08216649363643945,99.33393339333934,0.0005,291.1473705768585
19,0.16188029968445763,98.70228096015286,0.07638616488926267,99.24392439243924,0.0005,291.8705415725708
20,0.15519534244141017,98.72616535965925,0.07890359934764762,99.42394239423942,0.0005,291.508761882782
21,0.15253349193261168,98.79881374149119,0.08880479537507202,99.31593159315932,0.0005,291.5779848098755
22,0.14894867201034803,98.86947175669758,0.09903974462263655,99.47794779477948,0.0005,291.60283303260803
23,0.1593627620880346,98.87643803988695,0.09428424099133317,99.36993699369937,0.0005,291.34657979011536
24,0.14006050033728024,98.94510568846782,0.12069644616811154,99.33393339333934,0.0005,291.36962962150574
25,0.13403308169248876,98.9660045380359,0.08927744937093272,99.47794779477948,0.0005,291.22244811058044
26,0.1469144249345831,98.98491302097847,0.09145139727261987,99.38793879387939,0.0005,290.9498119354248
27,0.09182199222671109,99.29441503124876,0.07339080693376268,99.56795679567956,0.00025,291.44970202445984
28,0.0690879050210272,99.3929381792126,0.07576707003891307,99.60396039603961,0.00025,290.9481143951416
29,0.07017169740163882,99.36407786314238,0.06688017476044937,99.53195319531953,0.00025,292.9056730270386
30,0.061268240663021174,99.416822578719,0.06118274372402984,99.60396039603961,0.00025,291.0679087638855
